,BDEP,TPO,HL,BHT,RPM,TOR,DEPT,WOB
1607148499658.0,3353.776,0.0,373.0859903327481,27.771,0.0,0.0,5795.817,4.47
1607148500064.0,3353.776,0.0,372.54799034668855,27.863,0.0,0.0,5795.817,5.0
1607148500573.0,3353.776,0.0,371.98399036130263,27.959,0.0,0.0,5795.817,5.57
1607148501083.0,3353.589,0.0,372.03999035985163,28.042,0.0,0.0,5795.817,5.51
1607148501591.0,3353.414,0.0,372.82799033943326,28.133,0.0,0.0,5795.817,4.72
1607148502100.0,3353.414,0.0,373.46799032284986,28.319,0.0,0.0,5795.817,4.08
1607148502607.0,3353.229,0.0,373.7919903144545,28.319,0.0,0.0,5795.817,3.76
1607148503114.0,3353.229,0.0,374.667990291756,28.409,0.0,0.0,5795.817,2.88
1607148503621.0,3353.229,0.0,375.28799027569073,28.5,0.0,0.0,5795.817,2.26
1607148504136.0,3353.047,0.0,377.6419902146949,28.676,0.0,0.0,5795.817,-0.09
1607148504644.0,3352.871,0.0,378.3879901953648,28.771,0.0,0.0,5795.817,-0.84
1607148505152.0,3352.871,0.0,379.509990166292,28.851,0.0,0.0,5795.817,-1.96
1607148505660.0,3352.697,0.0,379.7119901610579,28.851,0.0,0.0,5795.817,-2.16
1607148506067.0,3352.697,0.0,379.5179901660847,29.033,0.0,0.0,5795.817,-1.97
1607148506575.0,3352.697,0.0,379.18799017463556,29.033,0.0,0.0,5795.817,-1.64
1607148507087.0,3352.514,0.0,378.2299901994589,29.21,0.0,0.0,5795.817,-0.68
1607148507594.0,3352.514,0.0,377.8819902084761,29.21,0.0,0.0,5795.817,-0.33
1607148508101.0,3352.251,0.0,376.86799023475044,29.391,0.0,0.0,5795.817,0.68
1607148508609.0,3352.07,0.0,376.5959902417984,29.478,0.0,0.0,5795.817,0.96
1607148509118.0,3352.07,0.0,375.76999026320135,29.572,0.0,0.0,5795.817,1.78
1607148509628.0,3352.07,0.0,375.31199027506887,29.572,0.0,0.0,5795.817,2.24
1607148510135.0,3351.882,0.0,374.40399029859657,29.763,0.0,0.0,5795.817,3.15
1607148510644.0,3351.882,0.0,373.9379903106714,29.763,0.0,0.0,5795.817,3.61
1607148511152.0,3351.698,0.0,373.3959903247155,29.939,0.0,0.0,5795.817,4.15
1607148511559.0,3351.698,0.0,373.39799032466374,29.939,0.0,0.0,5795.817,4.15
1607148512067.0,3351.516,0.0,374.3319903004622,30.113,0.0,0.0,5795.817,3.22
1607148512575.0,3351.338,0.0,375.1219902799921,30.209,0.0,0.0,5795.817,2.43
1607148513083.0,3351.338,0.0,375.4619902711821,30.291,0.0,0.0,5795.817,2.09
1607148513596.0,3351.167,0.0,375.86599026071383,30.38,0.0,0.0,5795.817,1.68
1607148514104.0,3351.167,0.0,375.9619902582263,30.473,0.0,0.0,5795.817,1.59
1607148514612.0,3350.98,0.0,376.26799025029743,30.567,0.0,0.0,5795.817,1.28
1607148515120.0,3350.98,0.0,376.6639902400364,30.65,0.0,0.0,5795.817,0.89
1607148515628.0,3350.801,0.0,377.9079902078024,30.746,0.0,0.0,5795.817,-0.36
1607148516136.0,3350.801,0.0,378.4399901940174,30.832,0.0,0.0,5795.817,-0.89
1607148516643.0,3350.622,0.0,378.6119901895607,30.925,0.0,0.0,5795.817,-1.06
1607148517150.0,3350.622,0.0,378.92999018132076,31.008,0.0,0.0,5795.817,-1.38
1607148517657.0,3350.444,0.0,378.2939901978005,31.103,0.0,0.0,5795.817,-0.74
1607148518065.0,3350.444,0.0,378.00799020521123,31.19,0.0,0.0,5795.817,-0.46
1607148518574.0,3350.444,0.0,377.5759902164051,31.275,0.0,0.0,5795.817,-0.03
1607148519086.0,3350.272,0.0,377.01399023096735,31.381,0.0,0.0,5795.817,0.54
1607148519594.0,3350.094,0.0,376.669990239881,31.454,0.0,0.0,5795.817,0.88
1607148520104.0,3350.094,0.0,376.24999025076386,31.549,0.0,0.0,5795.817,1.3
1607148520611.0,3349.914,0.0,375.5419902691092,31.633,0.0,0.0,5795.817,2.01
1607148521122.0,3349.914,0.0,375.17199027869657,31.728,0.0,0.0,5795.817,2.38
1607148521629.0,3349.734,0.0,374.0279903083394,31.908,0.0,0.0,5795.817,3.52
1607148522138.0,3349.734,0.0,373.75199031549096,31.908,0.0,0.0,5795.817,3.8
1607148522646.0,3349.547,0.0,373.7639903151801,32.085,0.0,0.0,5795.817,3.79
1607148523155.0,3349.547,0.0,373.63599031849674,32.175,0.0,0.0,5795.817,3.92
1607148523561.0,3349.372,0.0,373.3459903260111,32.26,0.0,0.0,5795.817,4.21
1607148524076.0,3349.372,0.0,372.33799035213,32.341,0.0,0.0,5795.817,5.21
1607148524585.0,3349.372,0.0,371.49999037384384,32.341,0.0,0.0,5795.817,6.05
1607148525093.0,3349.121,0.0,371.90799036327195,32.518,0.0,0.0,5795.817,5.64
1607148525600.0,3349.121,0.0,372.3779903510935,32.518,0.0,0.0,5795.817,5.17
1607148526112.0,3348.943,0.0,373.9939903092204,32.689,0.0,0.0,5795.817,3.56
1607148526621.0,3348.943,0.0,375.6619902659998,32.689,0.0,0.0,5795.817,1.89
1607148527131.0,3348.765,0.0,379.5619901649447,32.863,0.0,0.0,5795.817,-2.01
1607148527646.0,3348.765,0.0,380.2959901459255,32.966,0.0,0.0,5795.817,-2.75
1607148528156.0,3348.581,0.0,378.74199018619214,33.062,0.0,0.0,5795.817,-1.19
1607148528564.0,3348.402,0.0,377.7919902108081,33.145,0.0,0.0,5795.817,-0.24
1607148529071.0,3348.402,0.0,376.23599025112657,33.24,0.0,0.0,5795.817,1.32
1607148529581.0,3348.215,0.0,375.59999026760636,33.332,0.0,0.0,5795.817,1.95
1607148530088.0,3348.215,0.0,375.26999027615716,33.42,0.0,0.0,5795.817,2.28
1607148530595.0,3348.215,0.0,375.3679902736178,33.51,0.0,0.0,5795.817,2.18
1607148531101.0,3348.037,0.0,375.2439902768309,33.611,0.0,0.0,5795.817,2.31
1607148531607.0,3348.037,0.0,375.1539902791629,33.611,0.0,0.0,5795.817,2.4
1607148532118.0,3347.852,0.0,374.5359902951763,33.784,0.0,0.0,5795.817,3.01
1607148532626.0,3347.852,0.0,374.2799903018096,33.784,0.0,0.0,5795.817,3.27
1607148533135.0,3347.675,0.0,374.1319903056446,33.958,0.0,0.0,5795.817,3.42
1607148533643.0,3347.675,0.0,374.6159902931033,34.05,0.0,0.0,5795.817,2.93
1607148534157.0,3347.498,0.0,375.0139902827906,34.05,0.0,0.0,5795.817,2.54
1607148534564.0,3347.313,0.0,377.5799902163014,34.327,0.0,0.0,5795.817,-0.03
1607148535077.0,3347.313,0.0,378.13999020179085,34.327,0.0,0.0,5795.817,-0.59
1607148535585.0,3347.128,0.0,378.92999018132076,34.503,0.0,0.0,5795.817,-1.38
1607148536092.0,3347.128,0.0,379.1439901757757,34.503,0.0,0.0,5795.817,-1.59
1607148536600.0,3346.953,0.0,379.30199017168167,34.689,0.0,0.0,5795.817,-1.75
1607148537108.0,3346.953,0.0,379.3479901704897,34.689,0.0,0.0,5795.817,-1.8
1607148537616.0,3346.774,0.0,379.0919901771231,34.774,0.0,0.0,5795.817,-1.54
1607148538124.0,3346.774,0.0,378.99199017971426,34.861,0.0,0.0,5795.817,-1.44
1607148538632.0,3346.595,0.0,378.5559901910117,34.952,0.0,0.0,5795.817,-1.01
1607148539138.0,3346.595,0.0,378.2159901998216,35.039,0.0,0.0,5795.817,-0.66
1607148539649.0,3346.595,0.0,377.2799902240748,35.125,0.0,0.0,5795.817,0.27
1607148540158.0,3346.422,0.0,376.76199023749706,35.209,0.0,0.0,5795.817,0.79
1607148540571.0,3346.422,0.0,375.66799026584437,35.294,0.0,0.0,5795.817,1.88
1607148541078.0,3346.17,0.0,374.73999028989033,35.377,0.0,0.0,5795.817,2.81
1607148541586.0,3346.076,0.0,374.4159902982857,35.57,0.0,0.0,5795.817,3.13
1607148542094.0,3346.076,0.0,374.4779902966792,35.662,0.0,0.0,5795.817,3.07
1607148542602.0,3345.802,0.0,374.87599028636635,35.745,0.0,0.0,5795.817,2.68
1607148543112.0,3345.802,0.0,375.26999027615716,35.841,0.0,0.0,5795.817,2.28
1607148543619.0,3345.624,0.0,375.7859902627868,35.924,0.0,0.0,5795.817,1.76
1607148544126.0,3345.624,0.0,376.4419902457888,36.019,0.0,0.0,5795.817,1.11
1607148544637.0,3345.442,0.0,376.9279902331957,36.105,0.0,0.0,5795.817,0.62
1607148545144.0,3345.442,0.0,377.7619902115855,36.2,0.0,0.0,5795.817,-0.21
1607148545652.0,3345.442,0.0,378.12199020225734,36.289,0.0,0.0,5795.817,-0.57
1607148546161.0,3345.259,0.0,378.87799018266816,36.381,0.0,0.0,5795.817,-1.33
1607148546568.0,3345.259,0.0,379.0659901777967,36.381,0.0,0.0,5795.817,-1.52
1607148547076.0,3345.084,0.0,378.88999018235717,36.565,0.0,0.0,5795.817,-1.34
1607148547584.0,3345.084,0.0,378.60199018981973,36.565,0.0,0.0,5795.817,-1.05
1607148548092.0,3344.895,0.0,377.179990226666,36.732,0.0,0.0,5795.817,0.37
1607148548602.0,3344.895,0.0,376.5979902417466,36.826,0.0,0.0,5795.817,0.95
1607148549110.0,3344.722,0.0,375.24799027672725,36.904,0.0,0.0,5795.817,2.3
1607148549622.0,3344.545,0.0,374.9319902849153,37.002,0.0,0.0,5795.817,2.62
1607148550130.0,3344.545,0.0,374.6179902930515,37.075,0.0,0.0,5795.817,2.93
1607148550637.0,3344.385,0.0,374.54599029491715,37.162,0.0,0.0,5795.817,3.0
1607148551145.0,3344.385,0.0,374.4639902970419,37.246,0.0,0.0,5795.817,3.09
1607148551668.0,3344.385,0.0,374.5579902946062,37.322,0.0,0.0,5795.817,2.99
1607148552075.0,3344.226,0.0,374.8679902865736,37.413,0.0,0.0,5795.817,2.68
1607148552587.0,3344.226,0.0,375.2099902777118,37.493,0.0,0.0,5795.817,2.34
1607148553095.0,3344.054,0.0,376.0279902565162,37.581,0.0,0.0,5795.817,1.52
1607148553605.0,3344.054,0.0,376.4179902464107,37.581,0.0,0.0,5795.817,1.13
1607148554113.0,3343.878,0.0,377.09199022894626,37.758,0.0,0.0,5795.817,0.46
1607148554621.0,3343.699,0.0,377.5199902178561,37.848,0.0,0.0,5795.817,0.03
1607148555129.0,3343.699,0.0,377.43999021992903,37.928,0.0,0.0,5795.817,0.11
1607148555636.0,3343.537,0.0,377.0319902305009,38.01,0.0,0.0,5795.817,0.52
1607148556145.0,3343.537,0.0,376.7679902373416,38.1,0.0,0.0,5795.817,0.78
1607148556653.0,3343.368,0.0,376.01599025682714,38.269,0.0,0.0,5795.817,1.54
1607148557160.0,3343.368,0.0,375.8399902613875,38.269,0.0,0.0,5795.817,1.71
1607148557669.0,3343.198,0.0,375.629990266829,38.43,0.0,0.0,5795.817,1.92
1607148558076.0,3343.198,0.0,375.5699902683837,38.43,0.0,0.0,5795.817,1.98
1607148558584.0,3343.028,0.0,375.54399026905736,38.598,0.0,0.0,5795.817,2.01
1607148559092.0,3343.028,0.0,375.5339902693165,38.598,0.0,0.0,5795.817,2.02
1607148559597.0,3342.864,0.0,375.58199026807273,38.683,0.0,0.0,5795.817,1.97
1607148560104.0,3342.864,0.0,375.68599026537794,38.77,0.0,0.0,5795.817,1.86
1607148560611.0,3342.864,0.0,376.0619902556352,38.855,0.0,0.0,5795.817,1.49
1607148561119.0,3342.692,0.0,376.40999024661795,39.022,0.0,0.0,5795.817,1.14
1607148561626.0,3342.448,0.0,376.6839902395182,39.099,0.0,0.0,5795.817,0.87
1607148562134.0,3342.448,0.0,376.6659902399846,39.099,0.0,0.0,5795.817,0.89
1607148562641.0,3342.301,0.0,376.0279902565162,39.246,0.0,0.0,5795.817,1.52
1607148563149.0,3342.301,0.0,375.49599027030115,39.246,0.0,0.0,5795.817,2.05
1607148563657.0,3342.301,0.0,374.4059902985448,39.292,0.0,0.0,5795.817,3.15
1607148564163.0,3342.228,0.0,373.21599032937957,39.329,0.0,0.0,5795.817,4.33
1607148564571.0,3342.216,0.0,372.903990337464,39.331,0.0,0.0,5795.817,4.65
1607148565079.0,3342.216,0.0,373.4119903243009,39.332,0.0,0.0,5795.817,4.14
1607148565590.0,3342.214,0.0,373.8699903124334,39.333,0.0,0.0,5795.817,3.68
1607148566097.0,3342.214,0.0,374.9419902846562,39.331,0.0,0.0,5795.817,2.61
1607148566605.0,3342.214,0.0,375.2139902776082,39.342,0.0,0.0,5795.817,2.34
1607148567112.0,3342.205,0.0,374.9359902848116,39.349,0.0,0.0,5795.817,2.62
1607148567620.0,3342.19,0.0,374.66599029180776,39.357,0.0,0.0,5795.817,2.88
1607148568129.0,3342.19,0.0,373.90999031139694,39.366,0.0,0.0,5795.817,3.64
1607148568636.0,3342.174,0.0,373.2819903276694,39.373,0.0,0.0,5795.817,4.27
1607148569147.0,3342.174,0.0,372.0139903605253,39.382,0.0,0.0,5795.817,5.54
1607148569575.0,3342.174,0.0,371.3439903778861,39.391,0.0,0.0,5795.817,6.21
1607148570081.0,3342.157,0.0,370.18799040783983,39.394,0.0,0.0,5795.817,7.36
1607148570588.0,3342.157,0.0,369.82799041716805,39.396,0.0,0.0,5795.817,7.72
1607148571096.0,3342.152,0.0,369.9959904128149,39.396,0.0,0.0,5795.817,7.55
1607148571603.0,3342.152,0.0,370.3839904027612,39.396,0.0,0.0,5795.817,7.17
1607148572110.0,3342.152,0.0,371.88799036379015,39.393,0.0,0.0,5795.817,5.66
1607148572618.0,3342.152,0.0,372.7979903402106,39.396,0.0,0.0,5795.817,4.75
1607148573126.0,3342.151,0.0,374.815990287921,39.396,0.0,0.0,5795.817,2.73
1607148573634.0,3342.151,0.0,375.70199026496334,39.393,0.0,0.0,5795.817,1.85
1607148574144.0,3342.155,0.0,377.1939902263033,39.393,0.0,0.0,5795.817,0.36
1607148574652.0,3342.155,0.0,377.53399021749334,39.393,0.0,0.0,5795.817,0.02
1607148575159.0,3342.155,0.0,377.55599021692325,39.395,0.0,0.0,5795.817,-0.0
1607148575667.0,3342.153,0.0,377.3059902234012,39.395,0.0,0.0,5795.817,0.25
1607148576074.0,3342.153,0.0,377.23199022531867,39.395,0.0,0.0,5795.817,0.32
1607148576582.0,3342.153,0.0,376.7219902385335,39.394,0.0,0.0,5795.817,0.83
1607148577089.0,3342.153,0.0,376.5639902426276,39.394,0.0,0.0,5795.817,0.99
1607148577597.0,3342.154,0.0,375.8739902605066,39.394,0.0,0.0,5795.817,1.68
1607148578105.0,3342.154,0.0,375.6079902673991,39.393,0.0,0.0,5795.817,1.94
1607148578613.0,3342.154,0.0,375.06399028149497,39.394,0.0,0.0,5795.817,2.49
1607148579126.0,3342.153,0.0,374.97999028367155,39.394,0.0,0.0,5795.817,2.57
1607148579633.0,3342.156,0.0,375.19799027802276,39.394,0.0,0.0,5795.817,2.35
1607148580140.0,3342.156,0.0,375.36599027366964,39.394,0.0,0.0,5795.817,2.19
1607148580646.0,3342.153,0.0,375.60999026734726,39.395,0.0,0.0,5795.817,1.94
1607148581154.0,3342.153,0.0,375.6779902655852,39.392,0.0,0.0,5795.817,1.87
1607148581661.0,3342.152,0.0,375.8819902602993,39.395,0.0,0.0,5795.817,1.67
1607148582067.0,3342.152,0.0,375.9719902579672,39.395,0.0,0.0,5795.817,1.58
1607148582575.0,3342.155,0.0,376.29599024957184,39.393,0.0,0.0,5795.817,1.26
1607148583083.0,3342.155,0.0,376.33199024863904,39.393,0.0,0.0,5795.817,1.22
1607148583591.0,3342.152,0.0,376.40999024661795,39.396,0.0,0.0,5795.817,1.14
1607148584099.0,3342.152,0.0,376.3799902473953,39.396,0.0,0.0,5795.817,1.17
1607148584632.0,3342.152,0.0,370.05999041115655,39.376,0.0,0.0,5795.817,7.49
1607148585139.0,3342.172,0.0,360.12399066861417,39.376,0.0,0.0,5795.817,17.43
1607148585647.0,3342.172,0.0,324.22999159868476,39.353,0.0,0.0,5795.817,53.32
1607148586154.0,3342.22,0.0,274.2199928945235,39.302,0.0,0.0,5795.817,103.33
1607148586662.0,3342.22,0.0,247.17399359532837,39.302,0.0,0.0,5795.817,130.38
1607148587068.0,3342.277,0.0,163.17799577179838,39.203,0.0,0.0,5795.817,214.37
1607148587575.0,3342.344,0.0,149.41399612844552,39.203,0.0,0.0,5795.817,228.14
1607148588082.0,3342.344,0.0,130.55799661703446,39.173,0.0,0.0,5795.817,246.99
1607148588589.0,3342.394,0.0,123.19399680784744,39.153,0.0,0.0,5795.817,254.36
1607148589097.0,3342.394,0.0,111.72399710505339,39.149,0.0,0.0,5795.817,265.83
1607148589604.0,3342.394,0.0,107.63999721087633,39.149,0.0,0.0,5795.817,269.91
1607148590113.0,3342.394,0.0,101.64199736629405,39.149,0.0,0.0,5795.817,275.91
1607148590621.0,3342.394,0.0,99.1099974319022,39.149,0.0,0.0,5795.817,278.44
1607148591133.0,3342.394,0.0,96.24399750616482,39.149,0.0,0.0,5795.817,281.31
1607148591644.0,3342.394,0.0,95.30999753036625,39.148,0.0,0.0,5795.817,282.24
1607148592153.0,3342.394,0.0,93.67999757260215,39.148,0.0,0.0,5795.817,283.87
1607148592660.0,3342.394,0.0,93.225997584366,39.148,0.0,0.0,5795.817,284.33
1607148593067.0,3342.394,0.0,93.12399758700897,39.148,0.0,0.0,5795.817,284.43
1607148593575.0,3342.394,0.0,92.64999759929108,39.148,0.0,0.0,5795.817,284.9
1607148594082.0,3342.394,0.0,92.1299976127651,39.148,0.0,0.0,5795.817,285.42
1607148594593.0,3342.394,0.0,91.74199762281881,39.148,0.0,0.0,5795.817,285.81
1607148595101.0,3342.394,0.0,91.07399764012774,39.148,0.0,0.0,5795.817,286.48
1607148595609.0,3342.394,0.0,90.567997653239,39.148,0.0,0.0,5795.817,286.98
1607148596117.0,3342.394,0.0,89.79399767329457,39.148,0.0,0.0,5795.817,287.76
1607148596624.0,3342.394,0.0,88.80999769879159,39.148,0.0,0.0,5795.817,288.74
1607148597133.0,3342.394,0.0,88.32399771138462,39.148,0.0,0.0,5795.817,289.23
1607148597643.0,3342.394,0.0,87.43199773449776,39.148,0.0,0.0,5795.817,290.12
1607148598151.0,3342.394,0.0,87.04799774444781,39.148,0.0,0.0,5795.817,290.5
1607148598659.0,3342.394,0.0,86.28799776414063,39.148,0.0,0.0,5795.817,291.26
1607148599168.0,3342.394,0.0,86.00399777149951,39.148,0.0,0.0,5795.817,291.55
1607148599586.0,3342.394,0.0,85.72199777880657,39.148,0.0,0.0,5795.817,291.83
1607148600094.0,3342.394,0.0,85.7199977788584,39.148,0.0,0.0,5795.817,291.83
1607148600604.0,3342.394,0.0,86.76999775165123,39.148,0.0,0.0,5795.817,290.78
1607148601114.0,3342.394,0.0,87.69199772776074,39.148,0.0,0.0,5795.817,289.86
1607148601636.0,3342.394,0.0,90.02399766733492,39.148,0.0,0.0,5795.817,287.53
1607148602143.0,3342.394,0.0,90.92199764406631,39.148,0.0,0.0,5795.817,286.63
1607148602650.0,3342.394,0.0,92.27199760908567,39.148,0.0,0.0,5795.817,285.28
1607148603157.0,3342.394,0.0,92.5099976029187,39.148,0.0,0.0,5795.817,285.04
1607148603664.0,3342.394,0.0,92.64199759949837,39.148,0.0,0.0,5795.817,284.91
1607148604071.0,3342.394,0.0,92.74799759675174,39.148,0.0,0.0,5795.817,284.8
1607148604578.0,3342.394,0.0,90.90799764442907,39.148,0.0,0.0,5795.817,286.64
1607148605085.0,3342.394,0.0,90.66799765064786,39.148,0.0,0.0,5795.817,286.88
1607148605592.0,3342.394,0.0,89.10999769101811,39.147,0.0,0.0,5795.817,288.44
1607148606100.0,3342.394,0.0,88.135997716256,39.147,0.0,0.0,5795.817,289.41
1607148606607.0,3342.394,0.0,86.3139977634669,39.147,0.0,0.0,5795.817,291.24
1607148607115.0,3342.394,0.0,84.88199780057232,39.162,0.0,0.0,5795.817,292.67
1607148607622.0,3342.394,0.0,84.59599780798304,39.162,0.0,0.0,5795.817,292.96
1607148608130.0,3342.394,0.0,84.7359978043554,39.163,0.0,0.0,5795.817,292.81
1607148608638.0,3342.394,0.0,84.6239978072575,39.163,0.0,0.0,5795.817,292.93
1607148609146.0,3342.394,0.0,86.66799775429422,39.163,0.0,0.0,5795.817,290.88
1607148609657.0,3342.394,0.0,87.36199773631157,39.163,0.0,0.0,5795.817,290.19
1607148610165.0,3342.394,0.0,88.74599770044992,39.163,0.0,0.0,5795.817,288.8
1607148610671.0,3342.394,0.0,90.44799765634839,39.163,0.0,0.0,5795.817,287.1
1607148611079.0,3342.394,0.0,93.98799756462137,39.162,0.0,0.0,5795.817,283.56
1607148611587.0,3342.394,0.0,94.67599754679419,39.162,0.0,0.0,5795.817,282.88
1607148612095.0,3342.394,0.0,96.3739975027963,39.164,0.0,0.0,5795.817,281.18
1607148612603.0,3342.394,0.0,97.38199747667743,39.164,0.0,0.0,5795.817,280.17
1607148613110.0,3342.394,0.0,98.8519974385874,39.164,0.0,0.0,5795.817,278.7
1607148613617.0,3342.394,0.0,98.59399744527258,39.144,0.0,0.0,5795.817,278.96
1607148614125.0,3342.394,0.0,99.03799743376783,39.083,0.0,0.0,5795.817,278.51
1607148614633.0,3342.394,0.0,99.17599743019203,39.083,0.0,0.0,5795.817,278.38
1607148615141.0,3342.394,0.0,97.92399746263335,38.756,0.0,0.0,5795.817,279.63
1607148615647.0,3342.394,0.0,97.8939974634107,38.756,0.0,0.0,5795.817,279.66
1607148616154.0,3342.394,0.0,97.1239974833626,38.135,0.0,0.0,5795.817,280.43
1607148616660.0,3342.394,0.0,97.31999747828394,38.135,0.0,0.0,5795.817,280.23
1607148617167.0,3342.394,0.0,96.20799750709763,37.239,0.0,0.0,5795.817,281.34
1607148617574.0,3342.394,0.0,95.25799753171364,36.746,0.0,0.0,5795.817,282.29
1607148618082.0,3342.394,0.0,95.60999752259276,36.232,0.0,0.0,5795.817,281.94
1607148618591.0,3342.394,0.0,95.86199751606304,35.62,0.0,0.0,5795.817,281.69
1607148619099.0,3342.394,0.0,96.3319975038846,34.955,0.0,0.0,5795.817,281.22
1607148619605.0,3342.394,0.0,98.37399745097312,33.688,0.0,0.0,5795.817,279.18
1607148620113.0,3342.394,0.0,98.94799743609987,33.688,0.0,0.0,5795.817,278.6
1607148620620.0,3342.394,0.0,99.6879974169253,33.034,0.0,0.0,5795.817,277.86
1607148621126.0,3342.394,0.0,99.80199741397138,32.345,0.0,0.0,5795.817,277.75
1607148621632.0,3342.394,0.0,100.1279974055242,31.764,0.0,0.0,5795.817,277.42
1607148622139.0,3342.394,0.0,100.30799740086012,31.084,0.0,0.0,5795.817,277.24
1607148622646.0,3342.394,0.0,99.93199741060288,30.429,0.0,0.0,5795.817,277.62
1607148623154.0,3342.394,0.0,99.69799741666618,29.741,0.0,0.0,5795.817,277.85
1607148623661.0,3342.394,0.0,99.44199742329954,29.102,0.0,0.0,5795.817,278.11
1607148624169.0,3342.394,0.0,99.13799743117667,29.102,0.0,0.0,5795.817,278.41
1607148624576.0,3342.394,0.0,97.77399746652007,27.817,0.0,0.0,5795.817,279.78
1607148625084.0,3342.394,0.0,97.51799747315346,27.204,0.0,0.0,5795.817,280.03
1607148625592.0,3342.394,0.0,96.94799748792305,26.608,0.0,0.0,5795.817,280.6
1607148626099.0,3342.394,0.0,96.77599749237984,25.854,0.0,0.0,5795.817,280.78
1607148626606.0,3342.394,0.0,97.01599748616107,25.236,0.0,0.0,5795.817,280.54
1607148627114.0,3342.394,0.0,97.2459974802014,24.576,0.0,0.0,5795.817,280.3
1607148627623.0,3342.394,0.0,97.92599746258152,23.974,0.0,0.0,5795.817,279.63
1607148628147.0,3342.394,0.0,98.54799744646452,22.768,0.0,0.0,5795.817,279.0
1607148628654.0,3342.394,0.0,98.79199744014208,22.768,0.0,0.0,5795.817,278.76
1607148629162.0,3342.394,0.0,99.05999743319778,22.079,0.0,0.0,5795.817,278.49
1607148629670.0,3342.394,0.0,99.10599743200584,21.488,0.0,0.0,5795.817,278.44
1607148630074.0,3342.394,0.0,99.14999743086574,20.839,0.0,0.0,5795.817,278.4
1607148630581.0,3342.394,0.0,99.14999743086574,20.174,0.0,0.0,5795.817,278.4
1607148631090.0,3342.394,0.0,98.89399743749911,19.539,0.0,0.0,5795.817,278.66
1607148631598.0,3342.394,0.0,98.51999744719002,18.915,0.0,0.0,5795.817,279.03
1607148632105.0,3342.394,0.0,97.20799748118604,17.588,0.0,0.0,5795.817,280.34
1607148632612.0,3342.394,0.0,97.08399748439909,17.588,0.0,0.0,5795.817,280.47
1607148633119.0,3342.394,0.0,95.55199752409564,16.23,0.0,0.0,5795.817,282.0
1607148633627.0,3342.394,0.0,95.58599752321464,15.533,0.0,0.0,5795.817,281.96
1607148634135.0,3342.394,0.0,94.80799754337387,14.881,0.0,0.0,5795.817,282.74
1607148634642.0,3342.394,0.0,94.97599753902072,14.178,0.0,0.0,5795.817,282.57
1607148635152.0,3342.394,0.0,95.73599751932791,13.518,0.0,0.0,5795.817,281.82
1607148635658.0,3342.394,0.0,96.07599751051795,13.518,0.0,0.0,5795.817,281.48
1607148636166.0,3342.394,0.0,96.6339974960593,12.241,0.0,0.0,5795.817,280.92
1607148636572.0,3342.394,0.0,96.77199749248351,12.241,0.0,0.0,5795.817,280.78
1607148637082.0,3342.394,0.0,97.04799748533189,10.883,0.0,0.0,5795.817,280.5
1607148637590.0,3342.394,0.0,97.13999748294803,10.883,0.0,0.0,5795.817,280.41
1607148638098.0,3342.394,0.0,97.23599748046053,10.267,0.0,0.0,5795.817,280.32
1607148638606.0,3342.394,0.0,97.25199748004593,8.89,0.0,0.0,5795.817,280.3
1607148639114.0,3342.394,0.0,97.23999748035686,8.23,0.0,0.0,5795.817,280.31
1607148639621.0,3342.394,0.0,97.56199747201333,6.921,0.0,0.0,5795.817,279.99
1607148640137.0,3342.394,0.0,97.6779974690076,6.921,0.0,0.0,5795.817,279.87
1607148640644.0,3342.394,0.0,97.3139974784394,5.755,0.0,0.0,5795.817,280.24
1607148641152.0,3342.394,0.0,97.02599748590195,5.755,0.0,0.0,5795.817,280.52
1607148641660.0,3342.394,0.0,97.12199748341445,4.923,0.0,0.0,5795.817,280.43
1607148642075.0,3342.394,0.0,97.24199748030506,4.923,0.0,0.0,5795.817,280.31
1607148642582.0,3342.394,0.0,96.96399748750848,4.587,0.0,0.0,5795.817,280.59
1607148643089.0,3342.394,0.0,97.02399748595377,4.325,0.0,0.0,5795.817,280.53
1607148643599.0,3342.394,0.0,97.26999747957952,4.094,0.0,0.0,5795.817,280.28
1607148644110.0,3342.394,0.0,97.42199747564096,3.926,0.0,0.0,5795.817,280.13
1607148644618.0,3342.394,0.0,97.3159974783876,3.793,0.0,0.0,5795.817,280.23
1607148645127.0,3342.394,0.0,97.28199747926858,3.672,0.0,0.0,5795.817,280.27
1607148645634.0,3342.394,0.0,97.0219974860056,3.569,0.0,0.0,5795.817,280.53
1607148646141.0,3342.394,0.0,96.8239974911361,3.453,0.0,0.0,5795.817,280.73
1607148646648.0,3342.394,0.0,96.70999749409,3.235,0.0,0.0,5795.817,280.84
1607148647156.0,3342.394,0.0,96.73999749331266,3.126,0.0,0.0,5795.817,280.81
1607148647664.0,3342.394,0.0,96.6599974953856,3.012,0.0,0.0,5795.817,280.89
1607148648071.0,3342.394,0.0,96.54999749823587,2.898,0.0,0.0,5795.817,281.0
1607148648579.0,3342.394,0.0,96.34399750357365,2.795,0.0,0.0,5795.817,281.21
1607148649087.0,3342.394,0.0,95.91399751471565,2.689,0.0,0.0,5795.817,281.64
1607148649595.0,3342.394,0.0,95.63999752181542,2.58,0.0,0.0,5795.817,281.91
1607148650100.0,3342.394,0.0,95.23799753223187,2.469,0.0,0.0,5795.817,282.31
1607148650608.0,3342.394,0.0,95.05799753689597,2.357,0.0,0.0,5795.817,282.49
